,Date_reported, Country, New_cases, Cumulative_cases, New_deaths, Cumulative_deaths,population in millions,new deaths per million ,international_travels,Testing policy (OxBSG),work place - closure,worplace visitors,cancel public events,school closure,staying_home_instructions,transpotation_closure,public gathering,campaigns,contact_tracing,covid_relief,income_support,internal_movment,Retail & Recreation (%),Grocery & Pharmacy Stores (%),Residential (%),Transit Stations (%),Parks (%),Workplaces (%),target
308,2020-07-02,Israel,803.0,25385.0,1.0,320.0,8.84,0.11312217194570136,3.0,1.0,0.0,-23.060740717817016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-25.4211471868031,-12.792919515704323,11.077011999863208,-29.69047363133523,-20.11335826215135,-23.060740717821275,2.0
309,2020-07-03,Israel,973.0,26358.0,0.0,320.0,8.84,0.0,3.0,1.0,0.0,-23.06074071781613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-24.62137393756578,-12.73182868057096,11.234626605403191,-29.819974865948847,-20.622742025889863,-23.06074071782075,3.0
310,2020-07-04,Israel,1131.0,27489.0,4.0,324.0,8.84,0.45248868778280543,3.0,1.0,0.0,-23.06074071781671,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-24.96690173564494,-13.204383977442532,11.041718181084764,-30.63567219026897,-20.657178685209004,-23.060740717821133,3.0
311,2020-07-05,Israel,944.0,28433.0,2.0,326.0,8.84,0.22624434389140272,3.0,1.0,0.0,-23.060740717816405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-24.790685895301376,-12.951486513126234,11.140030372895735,-30.220727696637393,-20.6152060442609,-23.06074071782093,3.0
312,2020-07-06,Israel,803.0,29236.0,4.0,330.0,8.84,0.45248868778280543,3.0,1.0,0.0,-23.060740717817424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-25.6742309660449,-13.124815909799423,10.935678836005538,-30.296369652509114,-20.105800607943905,-23.060740717821542,2.0
313,2020-07-07,Israel,819.0,30055.0,1.0,331.0,8.84,0.11312217194570136,3.0,1.0,0.0,-23.060740717820448,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-25.465094352318793,-11.846264560268292,10.95134308714727,-30.746063306296833,-22.878315854788916,-23.06074071782367,2.0
314,2020-07-08,Israel,1082.0,31137.0,5.0,336.0,8.84,0.5656108597285068,3.0,1.0,0.0,-23.06074071782029,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-25.098534497306538,-12.368618241406736,10.86689617309824,-31.884331289845065,-23.41993285005642,-23.060740717823627,3.0
315,2020-07-09,Israel,1406.0,32543.0,6.0,342.0,8.84,0.6787330316742082,3.0,1.0,0.0,-23.060740717820433,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-25.18529109153282,-12.514434262237202,10.818604460270677,-32.11391572455009,-23.471528362069698,-23.06074071782372,3.0
316,2020-07-10,Israel,1360.0,33903.0,4.0,346.0,8.84,0.45248868778280543,3.0,1.0,0.0,-23.060740717820135,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-25.009502369834536,-12.275696985233196,10.916752524137932,-31.71149859603547,-23.451461304544914,-23.06074071782352,3.0
317,2020-07-11,Israel,1523.0,35426.0,3.0,349.0,8.84,0.3393665158371041,3.0,1.0,0.0,-23.060740717819982,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-24.921715173095585,-12.174023377380912,10.965947012960195,-31.52733475229587,-23.46843630275336,-23.060740717823418,3.0
318,2020-07-12,Israel,1395.0,36821.0,4.0,353.0,8.84,0.45248868778280543,3.0,1.0,0.0,-23.06074071782011,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-25.004834396075502,-12.270278402381152,10.91942522700071,-31.71854993485983,-23.444137621980033,-23.060740717823503,3.0
319,2020-07-13,Israel,1194.0,38015.0,4.0,357.0,8.84,0.45248868778280543,3.0,1.0,0.0,-23.060740717820096,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-25.0011443824809,-12.244480202747212,10.921319296289324,-31.703068385382508,-23.405459458509398,-23.060740717823492,3.0
320,2020-07-14,Israel,1279.0,39294.0,7.0,364.0,8.84,0.7918552036199095,3.0,1.0,0.0,-23.060740717820522,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-25.259230539498073,-12.593922406084232,10.777112711116338,-32.31245625019361,-23.424458822127953,-23.060740717823776,3.0
321,2020-07-15,Israel,1735.0,41029.0,3.0,367.0,8.84,0.3393665158371041,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.667,-1.0,5.333,28.333,1.0,3.0
322,2020-07-16,Israel,1573.0,42602.0,5.0,372.0,8.84,0.5656108597285068,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,2.75,-0.75,4.25,23.25,1.0,3.0
323,2020-07-17,Israel,1896.0,44498.0,7.0,379.0,8.84,0.7918552036199095,3.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.4,1.2,-0.4,3.0,16.6,0.8,3.0
324,2020-07-18,Israel,1946.0,46444.0,7.0,386.0,8.84,0.7918552036199095,3.0,1.0,0.0,0.833,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.333,1.333,-0.333,2.5,15.333,0.833,3.0
325,2020-07-19,Israel,1597.0,48041.0,9.0,395.0,8.84,1.0180995475113122,3.0,1.0,0.0,1.286,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.571,1.571,-0.429,3.0,19.429,1.286,3.0
326,2020-07-20,Israel,1440.0,49481.0,8.0,403.0,8.84,0.9049773755656109,3.0,1.0,0.0,1.143,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.429,0.0,0.143,0.571,8.429,1.143,3.0
327,2020-07-21,Israel,1012.0,50493.0,7.0,410.0,8.84,0.7918552036199095,3.0,1.0,0.0,1.143,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.286,0.0,0.143,0.429,8.0,1.143,3.0
328,2020-07-22,Israel,1888.0,52381.0,9.0,419.0,8.84,1.0180995475113122,3.0,1.0,0.0,0.857,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.857,-0.286,0.286,0.0,7.0,0.857,3.0
329,2020-07-23,Israel,1988.0,54369.0,8.0,427.0,8.84,0.9049773755656109,3.0,1.0,0.0,0.571,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.857,-0.571,0.429,-0.429,5.143,0.571,3.0
330,2020-07-24,Israel,2075.0,56444.0,7.0,434.0,8.84,0.7918552036199095,3.0,1.0,0.0,0.714,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.857,0.286,0.143,0.143,9.857,0.714,3.0
331,2020-07-25,Israel,1932.0,58376.0,14.0,448.0,8.84,1.583710407239819,3.0,1.0,0.0,0.714,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.429,0.0,0.571,12.0,0.714,3.0
332,2020-07-26,Israel,1764.0,60140.0,6.0,454.0,8.84,0.6787330316742082,3.0,1.0,0.0,0.714,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.286,0.714,-0.143,1.286,17.286,0.714,3.0
333,2020-07-27,Israel,1199.0,61339.0,9.0,463.0,8.84,1.0180995475113122,3.0,1.0,0.0,0.857,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.571,1.286,-0.286,1.714,20.714,0.857,3.0
334,2020-07-28,Israel,1037.0,62376.0,9.0,472.0,8.84,1.0180995475113122,3.0,1.0,0.0,0.714,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.571,2.429,-0.429,2.143,21.286,0.714,3.0
335,2020-07-29,Israel,2052.0,64428.0,5.0,477.0,8.84,0.5656108597285068,3.0,1.0,0.0,-8.857,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.857,5.286,1.286,1.714,36.0,-8.857,3.0
336,2020-07-30,Israel,2099.0,66527.0,9.0,486.0,8.84,1.0180995475113122,3.0,1.0,0.0,-8.286,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.571,6.143,1.143,2.143,38.143,-8.286,3.0
337,2020-07-31,Israel,1965.0,68492.0,7.0,493.0,8.84,0.7918552036199095,3.0,1.0,0.0,-8.143,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.571,7.286,1.143,2.429,38.714,-8.143,3.0
338,2020-08-01,Israel,1826.0,70318.0,13.0,506.0,8.84,1.4705882352941178,3.0,1.0,0.0,-8.143,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.143,8.714,1.286,2.0,38.571,-8.143,3.0
339,2020-08-02,Israel,1355.0,71673.0,14.0,520.0,8.84,1.583710407239819,3.0,1.0,0.0,-8.286,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.429,9.0,1.857,-0.286,26.0,-8.286,3.0
340,2020-08-03,Israel,628.0,72301.0,12.0,532.0,8.84,1.3574660633484164,3.0,1.0,0.0,-7.571,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.857,12.857,1.857,0.143,29.143,-7.571,2.0
341,2020-08-04,Israel,711.0,73012.0,9.0,541.0,8.84,1.0180995475113122,3.0,1.0,0.0,-7.571,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,5.714,14.143,2.143,-0.143,31.857,-7.571,2.0
342,2020-08-05,Israel,1804.0,74816.0,14.0,555.0,8.84,1.583710407239819,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.571,13.857,1.0,-0.286,20.571,0.0,3.0
343,2020-08-06,Israel,1719.0,76535.0,9.0,564.0,8.84,1.0180995475113122,3.0,1.0,0.0,-5.429,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.429,14.857,2.143,-1.571,25.857,-5.429,3.0
344,2020-08-07,Israel,1685.0,78220.0,7.0,571.0,8.84,0.7918552036199095,3.0,1.0,0.0,-8.571,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.429,14.857,3.0,-3.286,28.286,-8.571,3.0
345,2020-08-08,Israel,1672.0,79892.0,8.0,579.0,8.84,0.9049773755656109,4.0,1.0,0.0,-9.143,2.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,-2.714,14.571,3.857,-5.286,22.571,-9.143,3.0
346,2020-08-09,Israel,1761.0,81653.0,7.0,586.0,8.84,0.7918552036199095,4.0,1.0,0.0,-13.143,2.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,-6.0,14.286,4.714,-8.143,18.429,-13.143,3.0
347,2020-08-10,Israel,763.0,82416.0,12.0,598.0,8.84,1.3574660633484164,4.0,1.0,0.0,-15.0,2.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,-11.286,18.429,5.571,-11.143,9.286,-15.0,2.0
348,2020-08-11,Israel,884.0,83300.0,5.0,603.0,8.84,0.5656108597285068,4.0,1.0,2.0,-19.714,2.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,-17.143,20.0,7.571,-15.429,6.714,-19.714,2.0
349,2020-08-12,Israel,1756.0,85056.0,14.0,617.0,8.84,1.583710407239819,4.0,1.0,2.0,-22.857,2.0,3.0,0.0,1.0,4.0,2.0,1.0,2.0,0.844593848954187,0.0,-23.0,19.571,9.286,-19.0,6.714,-22.857,3.0
350,2020-08-13,Israel,1820.0,86876.0,9.0,626.0,8.84,1.0180995475113122,4.0,1.0,2.0,-23.714,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-30.571,17.286,11.286,-24.143,-6.143,-23.714,3.0
351,2020-08-14,Israel,1612.0,88488.0,14.0,640.0,8.84,1.583710407239819,4.0,1.0,2.0,-28.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-38.429,16.0,14.286,-30.143,-19.571,-28.0,3.0
352,2020-08-15,Israel,1660.0,90148.0,17.0,657.0,8.84,1.9230769230769231,4.0,1.0,2.0,-35.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-44.286,12.714,17.571,-35.857,-24.857,-35.0,3.0
353,2020-08-16,Israel,1389.0,91537.0,10.0,667.0,8.84,1.1312217194570136,4.0,1.0,2.0,-39.286,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-50.143,8.143,19.143,-40.714,-28.286,-39.286,3.0
354,2020-08-17,Israel,760.0,92297.0,8.0,675.0,8.84,0.9049773755656109,4.0,1.0,2.0,-44.143,2.0,3.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-56.714,-5.714,20.571,-45.714,-32.143,-44.143,2.0
355,2020-08-18,Israel,1059.0,93356.0,13.0,688.0,8.84,1.4705882352941178,2.7414461431707617,2.1414560979028963,1.2138596626070934,-23.06074071781734,1.3257445074461849,1.7247327729533672,0.9394849804923165,0.5842808441927121,1.7116344923216469,1.5579950037045762,1.1227173727421973,0.7099138386270023,0.8335920982918504,0.893452296897136,-26.339203756014346,-10.474488945485746,10.988834007385703,-35.35619111262827,-6.547267492835477,-23.060740717819144,3.0
356,2020-01-29,United Arab Emirates,8.0,8.0,0.0,0.0,9.631,0.0,3.0,0.0,2.0,-24.429,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-37.714,-14.143,17.857,-51.571,-55.857,-24.429,1.0
357,2020-01-30,United Arab Emirates,0.0,8.0,0.0,0.0,9.631,0.0,3.0,0.0,2.0,-24.429,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-37.571,-14.143,17.714,-51.286,-55.571,-24.429,0.0
358,2020-01-31,United Arab Emirates,0.0,8.0,0.0,0.0,9.631,0.0,3.0,0.0,2.0,-24.429,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-37.286,-14.143,17.571,-51.0,-55.286,-24.429,0.0
359,2020-02-01,United Arab Emirates,1.0,9.0,0.0,0.0,9.631,0.0,3.0,0.0,2.0,-24.286,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-37.0,-14.143,17.429,-50.714,-55.0,-24.286,1.0
360,2020-02-02,United Arab Emirates,0.0,9.0,0.0,0.0,9.631,0.0,3.0,0.0,2.0,-24.0,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-36.143,-13.571,17.286,-50.143,-54.571,-24.0,0.0
361,2020-02-03,United Arab Emirates,0.0,9.0,0.0,0.0,9.631,0.0,3.0,0.0,2.0,-23.571,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-35.286,-13.0,17.0,-49.571,-54.0,-23.571,0.0
362,2020-02-04,United Arab Emirates,0.0,9.0,0.0,0.0,9.631,0.0,3.0,0.0,2.0,-23.429,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-34.571,-12.429,16.857,-49.0,-53.714,-23.429,0.0
363,2020-02-05,United Arab Emirates,0.0,9.0,0.0,0.0,9.631,0.0,3.0,0.0,2.0,-23.0,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-33.857,-11.857,16.571,-48.571,-53.571,-23.0,0.0
364,2020-02-06,United Arab Emirates,0.0,9.0,0.0,0.0,9.631,0.0,3.0,0.0,2.0,-22.571,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-33.0,-11.143,16.286,-48.286,-53.286,-22.571,0.0
365,2020-02-07,United Arab Emirates,0.0,9.0,0.0,0.0,9.631,0.0,3.0,0.0,2.0,-22.143,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-32.143,-10.286,15.857,-48.143,-52.571,-22.143,0.0
366,2020-02-08,United Arab Emirates,2.0,11.0,0.0,0.0,9.631,0.0,3.0,0.0,2.0,-21.857,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-31.143,-9.429,15.429,-48.0,-51.857,-21.857,1.0
367,2020-02-09,United Arab Emirates,0.0,11.0,0.0,0.0,9.631,0.0,3.0,0.0,2.0,-21.714,2.0,3.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,1.0,-30.571,-8.714,15.143,-48.0,-51.143,-21.714,0.0
368,2020-02-10,United Arab Emirates,1.0,12.0,0.0,0.0,9.631,0.0,2.0,0.0,2.0,-21.571,1.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-30.0,-8.143,15.0,-48.0,-50.571,-21.571,1.0
369,2020-02-11,United Arab Emirates,0.0,12.0,0.0,0.0,9.631,0.0,2.0,0.0,2.0,-21.286,1.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-29.571,-7.714,14.714,-48.143,-49.857,-21.286,0.0
370,2020-02-12,United Arab Emirates,0.0,12.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-21.286,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-29.0,-7.143,14.429,-48.143,-49.0,-21.286,0.0
371,2020-02-13,United Arab Emirates,0.0,12.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-21.143,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-28.714,-6.857,14.286,-48.143,-48.429,-21.143,0.0
372,2020-02-14,United Arab Emirates,0.0,12.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-21.143,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-28.571,-6.714,14.286,-47.857,-48.286,-21.143,0.0
373,2020-02-15,United Arab Emirates,0.0,12.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-21.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-28.714,-7.0,14.286,-47.857,-48.143,-21.0,0.0
374,2020-02-16,United Arab Emirates,1.0,13.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-21.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-28.714,-7.286,14.143,-47.714,-48.143,-21.0,1.0
375,2020-02-17,United Arab Emirates,0.0,13.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-20.714,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-28.571,-7.286,14.0,-47.714,-48.143,-20.714,0.0
376,2020-02-18,United Arab Emirates,0.0,13.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-20.571,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-28.429,-7.286,14.0,-47.714,-48.143,-20.571,0.0
377,2020-02-19,United Arab Emirates,0.0,13.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-20.429,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-28.429,-7.429,14.0,-47.429,-48.0,-20.429,0.0
378,2020-02-20,United Arab Emirates,0.0,13.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-20.429,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-28.286,-7.571,13.857,-47.286,-48.0,-20.429,0.0
379,2020-02-21,United Arab Emirates,2.0,15.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-20.429,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-28.286,-7.857,13.714,-47.429,-48.0,-20.429,1.0
380,2020-02-22,United Arab Emirates,2.0,17.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-20.429,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-27.857,-7.714,13.571,-47.286,-47.571,-20.429,1.0
381,2020-02-23,United Arab Emirates,0.0,17.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-20.143,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-27.714,-7.571,13.429,-47.286,-47.286,-20.143,0.0
382,2020-02-24,United Arab Emirates,0.0,17.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-20.143,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-27.571,-7.571,13.429,-47.286,-47.0,-20.143,0.0
383,2020-02-25,United Arab Emirates,0.0,17.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-20.143,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-27.571,-7.714,13.429,-47.286,-46.714,-20.143,0.0
384,2020-02-26,United Arab Emirates,0.0,17.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-20.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-27.429,-7.714,13.286,-47.286,-46.429,-20.0,0.0
385,2020-02-27,United Arab Emirates,6.0,23.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-19.857,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-27.286,-7.714,13.143,-47.286,-46.0,-19.857,1.0
386,2020-02-28,United Arab Emirates,0.0,23.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-19.714,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-27.286,-8.0,13.0,-47.286,-45.857,-19.714,0.0
387,2020-02-29,United Arab Emirates,0.0,23.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-19.571,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-27.429,-8.286,12.857,-47.143,-46.0,-19.571,0.0
388,2020-03-01,United Arab Emirates,2.0,25.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-19.571,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-27.286,-8.429,12.714,-47.0,-45.857,-19.571,1.0
389,2020-03-02,United Arab Emirates,0.0,25.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-19.286,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-27.143,-8.571,12.714,-46.714,-45.714,-19.286,0.0
390,2020-03-03,United Arab Emirates,6.0,31.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-19.286,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-26.714,-8.429,12.571,-46.286,-45.429,-19.286,1.0
391,2020-03-04,United Arab Emirates,0.0,31.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-19.286,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-26.429,-8.286,12.429,-46.0,-45.286,-19.286,0.0
392,2020-03-05,United Arab Emirates,0.0,31.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-19.286,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-25.857,-7.714,12.286,-45.714,-45.143,-19.286,0.0
393,2020-03-06,United Arab Emirates,18.0,49.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-19.143,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-24.714,-6.429,12.0,-45.286,-44.857,-19.143,1.0
394,2020-03-07,United Arab Emirates,0.0,49.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-19.143,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-22.571,-3.571,11.429,-44.429,-44.143,-19.143,0.0
395,2020-03-08,United Arab Emirates,0.0,49.0,0.0,0.0,9.631,0.0,2.3238562232324718,0.0,0.7455454338601848,-24.286,1.1474424594126649,2.0,0.7516307585721697,0.9675693691512511,1.2505084302581133,1.9873246733319803,0.7631280262134486,1.245622772646831,0.05647314187761937,1.3217338396592306,-21.714,-0.714,13.143,-45.286,-44.286,-24.286,0.0
396,2020-03-09,United Arab Emirates,14.0,63.0,0.0,0.0,9.631,0.0,2.0,0.0,0.0,-25.571,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-21.429,-0.714,12.714,-44.571,-43.0,-25.571,1.0
397,2020-03-10,United Arab Emirates,15.0,78.0,0.0,0.0,9.631,0.0,2.0,1.0,0.0,-31.571,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-21.0,-0.429,13.714,-45.0,-40.571,-31.571,1.0
398,2020-03-11,United Arab Emirates,0.0,78.0,0.0,0.0,9.631,0.0,2.0,1.0,0.0,-36.857,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-20.143,0.714,15.143,-46.429,-39.571,-36.857,0.0
399,2020-03-12,United Arab Emirates,11.0,89.0,0.0,0.0,9.631,0.0,2.0,1.0,0.0,-37.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-20.286,0.571,15.143,-46.429,-39.571,-37.0,1.0
400,2020-03-13,United Arab Emirates,0.0,89.0,0.0,0.0,9.631,0.0,2.0,1.0,0.0,-37.143,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-20.714,0.0,15.286,-46.286,-39.571,-37.143,0.0
401,2020-03-14,United Arab Emirates,0.0,89.0,0.0,0.0,9.631,0.0,2.0,1.0,0.0,-37.143,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-22.143,-2.143,15.714,-46.571,-40.0,-37.143,0.0
402,2020-03-15,United Arab Emirates,13.0,102.0,0.0,0.0,9.631,0.0,2.0,1.0,0.0,-32.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-22.571,-4.857,13.857,-45.286,-39.857,-32.0,1.0
403,2020-03-16,United Arab Emirates,0.0,102.0,0.0,0.0,9.631,0.0,2.0,1.0,0.0,-30.857,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-22.857,-4.857,14.143,-45.857,-41.429,-30.857,0.0
404,2020-03-17,United Arab Emirates,0.0,102.0,0.0,0.0,9.631,0.0,2.0,1.0,0.0,-25.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-23.143,-5.0,13.0,-45.143,-43.714,-25.0,0.0
405,2020-03-18,United Arab Emirates,15.0,117.0,0.0,0.0,9.631,0.0,2.0,1.0,0.0,-19.571,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-23.571,-5.857,11.429,-43.429,-44.286,-19.571,1.0
406,2020-03-19,United Arab Emirates,23.0,140.0,0.0,0.0,9.631,0.0,2.0,1.0,0.0,-19.429,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-23.429,-6.0,11.286,-43.0,-44.0,-19.429,1.0
407,2020-03-20,United Arab Emirates,0.0,140.0,0.0,0.0,9.631,0.0,2.0,1.0,0.0,-19.286,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,-23.571,-6.286,11.143,-43.143,-43.857,-19.286,0.0
